Ticket Id,Passenger Id,Source Station Id,Destination Station Id,Journey Date,Fare,Ticket Type
9043,4048,123,124,2025-07-27,43.44,Daily Pass
9044,4343,184,154,2023-01-13,35.01,Single Journey
9045,9178,112,97,2024-04-22,78.37,Daily Pass
9046,9787,77,85,2024-02-02,151.27,Return Journey
9047,5108,149,26,2025-06-28,127.8,Return Journey
9048,1518,105,193,2025-02-07,54.19,Return Journey
9049,278,143,206,2023-10-16,151.97,Daily Pass
9050,542,112,58,2025-04-28,195.44,Daily Pass
9051,3682,170,224,2025-06-24,182.2,Return Journey
9052,2346,207,126,2024-11-16,176.28,Daily Pass
9053,4718,197,24,2024-08-03,137.7,Single Journey
9054,9987,200,206,2024-05-18,21.16,Return Journey
9055,5413,88,168,2024-03-16,70.78,Return Journey
9056,6107,135,186,2024-11-24,181.74,Daily Pass
9057,7827,60,176,2025-05-30,78.18,Daily Pass
9058,3666,52,84,2025-04-16,151.63,Single Journey
9059,1951,18,72,2025-02-23,122.88,Daily Pass
9060,4432,226,142,2023-01-16,73.27,Single Journey
9061,845,116,153,2024-09-03,76.96,Daily Pass
9062,7096,248,134,2023-04-20,98.64,Single Journey
9063,3954,6,226,2024-01-03,149.69,Return Journey
9064,9883,88,25,2025-08-07,84.19,Daily Pass
9065,9616,66,127,2024-11-06,127.86,Daily Pass
9066,6296,91,246,2024-12-04,109.4,Single Journey
9067,4053,86,152,2024-03-13,128.54,Daily Pass
9068,9562,7,237,2024-11-26,193.72,Single Journey
9069,6460,123,27,2024-02-14,75.23,Return Journey
9070,6497,86,174,2023-07-16,50.46,Daily Pass
9071,2436,150,70,2023-09-06,151.06,Daily Pass
9072,6578,230,175,2024-10-19,141.8,Daily Pass
9073,7781,231,215,2023-09-17,194.61,Daily Pass
9074,8787,143,97,2025-03-02,32.61,Return Journey
9075,1069,103,111,2025-03-15,48.63,Single Journey
9076,9754,12,212,2023-05-19,24.35,Single Journey
9077,6310,159,103,2024-02-03,40.39,Single Journey
9078,4354,117,39,2024-07-01,31.64,Single Journey
9079,9248,72,237,2025-07-14,142.34,Return Journey
9080,5204,100,177,2023-02-02,13.43,Return Journey
9081,8918,47,162,2023-08-26,55.38,Single Journey
9082,6211,63,148,2023-07-01,46.97,Daily Pass
9083,4997,158,226,2025-03-15,17.09,Single Journey
9084,2498,35,234,2025-08-12,86.05,Return Journey
9085,5449,40,119,2023-12-09,64.61,Return Journey
9086,3508,204,206,2025-02-06,130.97,Return Journey
9087,7151,26,154,2024-05-02,49.62,Daily Pass
9088,1009,71,169,2024-08-23,131.63,Single Journey
9089,4276,135,9,2024-01-21,171.55,Daily Pass
9090,343,108,112,2025-09-03,31.8,Daily Pass
9091,3747,90,40,2024-10-08,52.64,Return Journey
9092,1195,196,106,2023-04-10,110.38,Single Journey
9093,3193,76,193,2024-05-26,109.55,Return Journey
9094,7791,109,114,2025-06-04,159.65,Single Journey
9095,5958,144,220,2023-07-24,193.93,Return Journey
9096,2789,164,143,2025-08-22,37.96,Single Journey
9097,803,214,194,2024-03-15,100.5,Single Journey
9098,188,72,34,2025-07-23,85.13,Return Journey
9099,4048,138,17,2024-11-02,91.28,Return Journey
9100,2277,3,94,2024-06-18,49.18,Return Journey
9101,4730,94,54,2024-08-27,118.1,Daily Pass
9102,5556,137,156,2024-08-16,14.05,Single Journey
9103,7702,242,224,2024-03-30,138.23,Single Journey
9104,3255,143,202,2025-06-16,22.52,Single Journey
9105,223,119,221,2025-08-10,130.05,Single Journey
9106,7800,10,76,2025-04-19,44.88,Daily Pass
9107,9595,112,211,2023-10-09,145.28,Single Journey
9108,1537,134,240,2023-09-15,104.49,Single Journey
9109,734,24,154,2023-08-06,141.24,Daily Pass
9110,630,236,232,2023-03-22,84.5,Daily Pass
9111,604,38,8,2024-03-06,94.83,Single Journey
9112,8928,87,84,2025-07-18,105.06,Daily Pass
9113,4713,248,102,2023-11-05,198.58,Daily Pass
9114,898,37,106,2024-03-20,63.13,Return Journey
9115,1882,241,220,2023-08-15,79.8,Return Journey
9116,3006,198,237,2024-01-13,152.47,Daily Pass
9117,8346,57,101,2024-09-20,27.88,Single Journey
9118,8693,179,240,2025-08-03,85.44,Daily Pass
9119,4952,5,166,2024-02-13,47.23,Return Journey
9120,224,47,62,2025-01-16,23.3,Daily Pass
9121,9777,216,32,2023-12-24,49.34,Return Journey
9122,5783,149,191,2023-09-28,117.03,Return Journey
9123,5510,223,9,2024-10-21,138.57,Daily Pass
9124,5723,10,86,2024-10-06,160.14,Single Journey
9125,3822,224,168,2024-05-29,72.34,Single Journey
9126,9846,102,155,2024-01-03,105.08,Daily Pass
9127,6903,113,212,2023-01-17,18.79,Return Journey
9128,141,193,163,2024-09-07,102.64,Return Journey
9129,3082,8,41,2023-07-10,163.39,Single Journey
9130,8483,118,156,2023-03-17,114.46,Daily Pass
9131,1548,164,104,2024-08-12,26.69,Daily Pass
9132,7915,4,127,2024-12-31,165.09,Single Journey
9133,968,10,121,2023-08-21,65.52,Return Journey
9134,2073,94,140,2023-08-09,154.35,Daily Pass
9135,4396,92,41,2023-05-10,81.33,Single Journey
9136,248,211,191,2024-08-16,72.81,Single Journey
9137,2216,68,22,2023-10-10,114.63,Single Journey
9138,2173,194,83,2024-09-12,82.81,Single Journey
9139,7203,82,198,2024-03-11,106.7,Return Journey
9140,9240,148,49,2023-10-04,96.86,Return Journey
9141,1910,21,99,2023-12-08,137.18,Daily Pass
9142,2278,192,12,2023-10-30,18.57,Single Journey
9143,5001,96,156,2024-12-21,36.86,Single Journey
9144,3747,169,53,2023-03-31,129.47,Daily Pass
9145,4039,121,204,2024-09-10,124.81,Single Journey
9146,4406,180,137,2025-01-01,42.49,Daily Pass
9147,9628,88,154,2024-12-17,45.81,Return Journey
9148,2073,95,143,2023-10-25,89.33,Daily Pass
9149,8880,88,206,2024-12-17,120.67,Daily Pass
9150,9450,19,78,2023-10-13,131.62,Single Journey
9151,4203,99,33,2023-03-06,170.51,Single Journey
9152,5561,117,177,2024-05-07,33.88,Return Journey
9153,3093,109,247,2025-01-11,41.82,Single Journey
9154,7240,15,84,2023-07-12,177.77,Return Journey
9155,9739,104,28,2023-09-09,81.74,Return Journey
9156,2193,169,1,2024-10-08,113.45,Daily Pass
9157,1239,165,149,2024-05-17,95.52,Return Journey
9158,2051,23,226,2024-03-04,79.15,Single Journey
9159,9021,160,136,2024-03-23,135.61,Return Journey
9160,4728,242,70,2024-12-09,197.37,Return Journey
9161,2521,27,233,2024-04-16,91.44,Return Journey
9162,688,124,174,2025-09-11,57.8,Single Journey
9163,7582,10,49,2024-11-13,96.19,Single Journey
9164,9406,110,35,2024-12-07,139.75,Daily Pass
9165,6753,205,189,2024-02-11,148.4,Daily Pass
9166,8854,63,122,2025-06-18,55.04,Daily Pass
9167,9584,154,198,2023-03-28,160.69,Return Journey
9168,7781,184,145,2025-03-08,104.38,Return Journey
9169,2792,99,34,2025-01-02,49.33,Daily Pass
9170,140,121,237,2024-11-10,122,Return Journey
9171,8703,184,150,2023-12-27,117.79,Single Journey
9172,4754,240,157,2024-05-12,63.07,Return Journey
9173,5622,89,78,2024-02-18,38.19,Daily Pass
9174,618,98,164,2024-11-17,44.16,Single Journey
9175,195,211,238,2024-11-10,187.31,Daily Pass
9176,569,146,108,2024-05-26,149.72,Single Journey
9177,784,51,180,2024-06-03,100.33,Single Journey
9178,8650,7,198,2024-06-11,37.22,Daily Pass
9179,4236,98,48,2025-07-05,79.97,Single Journey
9180,8277,36,9,2025-05-05,96.89,Single Journey
9181,2090,226,55,2023-10-25,113.12,Daily Pass
9182,1999,98,12,2024-07-16,159.29,Return Journey
9183,101,64,238,2024-02-24,160.5,Daily Pass
9184,71,158,183,2024-07-11,88.61,Daily Pass
9185,9128,231,106,2023-05-03,199.97,Single Journey
9186,418,4,147,2023-04-10,74.24,Return Journey
9187,5798,174,12,2023-04-12,175.3,Single Journey
9188,7971,21,196,2025-01-19,44.63,Return Journey
9189,2458,125,229,2023-04-25,90.64,Return Journey
9190,9864,116,102,2025-09-13,192.88,Daily Pass
9191,5647,95,232,2024-12-02,64.74,Return Journey
9192,6616,8,243,2023-05-20,183.82,Daily Pass
9193,8600,73,48,2025-09-23,173.02,Single Journey
9194,814,100,127,2023-01-24,65.06,Daily Pass
9195,4819,67,181,2024-01-03,137.18,Single Journey
9196,4859,123,230,2024-06-08,72.02,Return Journey
9197,7602,123,192,2024-08-12,190.04,Return Journey
9198,8312,66,239,2025-09-02,135.11,Single Journey
9199,6599,88,33,2023-03-15,94.59,Return Journey
9200,4432,56,124,2025-09-16,148.63,Single Journey
9201,6409,4,125,2025-06-17,176.97,Return Journey
9202,8482,90,66,2024-06-14,24.97,Return Journey
9203,8517,23,74,2024-03-17,88.3,Single Journey
9204,4355,241,220,2024-02-08,110.85,Daily Pass
9205,8350,217,128,2023-03-03,160.11,Daily Pass
9206,867,139,215,2023-03-25,58.92,Daily Pass
9207,3224,32,228,2023-04-07,50.03,Single Journey
9208,6127,221,20,2023-05-29,17.62,Daily Pass
9209,9656,182,231,2024-03-15,69.69,Single Journey
9210,4082,4,34,2025-04-23,149.11,Single Journey
9211,8985,107,22,2023-01-17,151.59,Return Journey
9212,9202,76,119,2024-10-16,159.95,Daily Pass
9213,7905,220,64,2025-03-31,105.85,Single Journey
9214,4757,58,182,2025-02-16,106.89,Return Journey
9215,5918,74,87,2023-06-20,106.28,Single Journey
9216,4316,59,167,2024-05-20,69.46,Daily Pass
9217,3703,101,152,2024-10-21,148.11,Daily Pass
9218,9432,129,215,2023-07-02,160.06,Single Journey
9219,9145,158,1,2025-08-09,153.09,Daily Pass
9220,816,15,195,2024-05-26,71.29,Daily Pass
9221,6773,43,59,2025-05-21,82.31,Return Journey
9222,9797,198,88,2023-03-02,17.58,Return Journey
9223,4475,68,68,2023-06-30,179.43,Return Journey
9224,6743,146,17,2024-01-14,46.48,Single Journey
9225,8939,97,142,2023-11-28,72.47,Single Journey
9226,595,170,14,2024-09-18,192.79,Single Journey
9227,3761,16,143,2023-11-23,194.39,Return Journey
9228,8619,52,26,2025-02-01,169.04,Return Journey
9229,1367,122,88,2024-02-28,183.72,Single Journey
9230,4845,139,203,2024-08-12,181.64,Single Journey
9231,9623,250,41,2023-11-06,38.49,Daily Pass
9232,1895,135,128,2025-04-29,17.08,Single Journey
9233,9890,10,59,2025-08-02,77.51,Return Journey
9234,2764,199,243,2025-05-09,135.85,Return Journey
9235,6047,37,155,2025-02-11,74.81,Daily Pass
9236,4746,43,13,2023-09-06,142.14,Single Journey
9237,9953,205,148,2025-07-06,63.61,Daily Pass
9238,8381,1,4,2024-01-30,117.67,Return Journey
9239,6881,133,43,2023-11-10,47.61,Return Journey
9240,504,159,49,2023-07-01,65.29,Return Journey
9241,9675,100,102,2024-06-23,72.64,Return Journey
9242,897,124,18,2024-01-22,48.58,Daily Pass
9243,496,106,60,2025-02-03,87.39,Single Journey
9244,9837,131,223,2023-09-24,95.92,Return Journey
9245,9554,6,67,2024-04-27,58.76,Daily Pass
9246,2967,135,46,2024-02-19,146.64,Single Journey
9247,9040,220,122,2024-02-09,131.07,Daily Pass
9248,2180,106,147,2023-04-08,141.06,Single Journey
9249,404,34,210,2024-03-09,110.41,Daily Pass
9250,3957,233,111,2024-03-23,84.16,Single Journey
9251,4778,25,150,2024-08-21,40.95,Daily Pass
9252,3391,168,127,2024-02-02,76.98,Return Journey
9253,392,21,121,2024-06-09,84.6,Return Journey
9254,4135,149,80,2025-08-15,27.39,Single Journey
9255,4200,127,86,2024-11-29,91.93,Daily Pass
9256,8043,130,45,2025-07-31,179.89,Return Journey
9257,7269,46,110,2025-01-02,122.73,Daily Pass
9258,7831,58,69,2023-04-09,103.32,Return Journey
9259,4347,179,220,2024-07-27,93.61,Single Journey
9260,2546,174,193,2024-03-15,109.39,Daily Pass
9261,8942,174,110,2024-08-19,126.69,Single Journey
9262,5443,47,120,2025-08-24,74.16,Single Journey
9263,4358,36,195,2023-08-31,109.15,Return Journey
9264,4145,50,216,2024-08-14,139.71,Single Journey
9265,7817,94,42,2025-04-07,176.56,Return Journey
9266,1033,174,126,2023-09-21,23.66,Return Journey
9267,4556,187,152,2025-01-12,88.7,Single Journey
9268,3142,25,234,2023-06-10,178.46,Return Journey
9269,6297,125,242,2024-04-11,114.86,Daily Pass
9270,1208,125,25,2023-03-25,56.13,Single Journey
9271,4981,49,241,2023-06-20,70.97,Return Journey
9272,9252,41,91,2024-01-17,12.8,Return Journey
9273,6866,173,220,2023-05-20,181.9,Return Journey
9274,2019,133,96,2025-06-04,13.78,Single Journey
9275,1118,38,188,2023-02-28,52.11,Single Journey
9276,3030,248,137,2023-08-22,156.91,Single Journey
9277,2324,29,175,2025-05-21,126.3,Single Journey
9278,9611,156,9,2023-01-27,118.67,Single Journey
9279,8663,114,128,2024-04-10,164.9,Return Journey
9280,4623,187,141,2023-01-01,27.61,Return Journey
9281,2611,87,193,2025-02-26,137.37,Return Journey
9282,5609,97,78,2024-12-28,151.05,Daily Pass
9283,183,20,140,2024-11-05,67.77,Return Journey
9284,1706,234,106,2023-08-04,175.23,Return Journey
9285,1185,48,150,2024-07-02,72.72,Single Journey
9286,2081,160,88,2024-12-01,81.25,Return Journey
9287,3613,53,192,2025-02-20,147.15,Single Journey
9288,658,108,54,2024-06-22,143.34,Daily Pass
9289,2476,17,112,2023-02-20,147.64,Return Journey
9290,666,60,223,2023-03-23,99.77,Daily Pass
9291,1644,38,108,2025-07-04,81.3,Single Journey
9292,1802,191,136,2024-03-22,131.47,Daily Pass
9293,8296,195,215,2023-02-09,92.83,Single Journey
9294,5838,102,17,2025-07-04,11.64,Return Journey
9295,2864,85,86,2024-03-05,120.03,Daily Pass
9296,6653,31,99,2024-10-13,131.7,Return Journey
9297,7907,19,165,2024-08-05,81.99,Single Journey
9298,1845,46,124,2024-01-18,56.62,Daily Pass
9299,8209,9,126,2025-05-23,100,Single Journey
9300,9441,76,146,2025-05-04,14.67,Daily Pass
9301,6916,133,126,2023-05-09,199.77,Return Journey
9302,6190,157,20,2023-07-16,19.83,Single Journey
9303,1729,220,176,2024-01-22,163.37,Return Journey
9304,1753,17,7,2024-10-23,129.57,Single Journey
9305,9576,79,14,2024-08-15,139.94,Return Journey
9306,8355,7,90,2023-06-21,111.15,Single Journey
9307,5055,27,181,2024-11-07,186.74,Single Journey
9308,9400,222,218,2025-02-12,158.39,Single Journey
9309,2087,244,163,2023-10-10,197.49,Daily Pass
9310,5223,117,42,2023-09-28,60.51,Return Journey
9311,3648,73,197,2023-01-27,98.87,Daily Pass
9312,3735,234,6,2023-05-04,14.98,Return Journey
9313,716,131,8,2025-07-05,33.35,Single Journey
9314,5137,155,69,2023-12-20,122.26,Single Journey
9315,662,53,80,2024-11-29,121.8,Single Journey
9316,5133,137,47,2023-12-18,155.74,Single Journey
9317,3143,55,210,2023-02-13,114.5,Daily Pass
9318,1512,160,164,2023-10-21,111.4,Single Journey
9319,8423,174,75,2024-10-19,52.39,Daily Pass
9320,6115,31,148,2025-09-09,50.18,Single Journey
9321,7512,77,107,2023-09-09,145.88,Return Journey
9322,7668,27,59,2024-08-09,85.63,Daily Pass
9323,9701,65,154,2023-07-23,106.5,Return Journey
9324,6368,87,116,2023-08-02,76.52,Daily Pass
9325,7827,139,207,2024-07-24,113.3,Single Journey
9326,3295,169,5,2023-01-19,121.46,Single Journey
9327,2861,7,193,2024-08-13,136.02,Return Journey
9328,740,198,156,2024-11-04,162.24,Single Journey
9329,2133,109,49,2023-11-28,161.61,Single Journey
9330,6752,130,238,2024-06-19,98.45,Daily Pass
9331,3494,132,178,2025-04-24,147.08,Daily Pass
9332,6712,68,103,2023-07-06,136.16,Daily Pass
9333,1434,44,67,2023-09-10,86.14,Return Journey
9334,1420,90,140,2024-09-29,176.78,Return Journey
9335,6491,175,206,2024-09-20,79.64,Daily Pass
9336,8786,203,185,2023-07-19,67.04,Daily Pass
9337,4720,186,67,2023-07-25,194.81,Return Journey
9338,1097,57,220,2024-05-04,77.37,Daily Pass
9339,9235,10,224,2023-08-08,15.75,Return Journey
9340,2030,91,197,2024-04-25,186.1,Return Journey
9341,317,249,106,2024-05-01,95.81,Single Journey
9342,5910,134,152,2023-11-29,82.91,Single Journey
9343,996,134,242,2023-07-12,19.4,Single Journey
9344,7817,155,58,2025-04-23,53.94,Daily Pass
9345,5664,110,68,2023-08-12,53.35,Daily Pass
9346,8906,165,127,2023-11-07,100.66,Single Journey
9347,2723,165,26,2024-01-30,10.91,Return Journey
9348,6891,183,44,2024-07-05,199.66,Return Journey
9349,8070,55,207,2024-03-13,161.6,Daily Pass
9350,6990,37,144,2025-01-10,72.4,Single Journey
9351,9966,62,146,2023-05-26,23.46,Single Journey
9352,7084,177,215,2024-03-16,135.66,Daily Pass
9353,9980,109,8,2025-07-12,67.18,Return Journey
9354,1815,146,117,2025-02-17,126.21,Return Journey
9355,394,105,162,2025-05-16,156.81,Single Journey
9356,8922,153,159,2025-03-05,186.69,Daily Pass
9357,5063,220,149,2024-01-01,57.45,Daily Pass
9358,1935,64,203,2024-09-24,118.33,Daily Pass
9359,4055,184,125,2025-03-23,114.39,Single Journey
9360,6087,201,117,2025-04-21,86.51,Return Journey
9361,9172,155,108,2023-02-16,47.31,Return Journey
9362,3558,157,143,2025-04-30,99.05,Single Journey
9363,9683,172,174,2023-02-01,40.82,Single Journey
9364,9771,214,209,2025-02-27,16.7,Single Journey
9365,4546,40,140,2024-03-29,13.4,Single Journey
9366,7103,230,210,2023-04-05,114.04,Single Journey
9367,5173,25,32,2025-04-26,143.3,Single Journey
9368,3200,149,75,2024-10-01,125.72,Single Journey
9369,4608,192,96,2024-10-06,80.24,Return Journey
9370,4562,4,240,2024-01-18,16.96,Daily Pass
9371,4782,47,38,2023-02-23,79.45,Daily Pass
9372,3046,179,230,2025-05-23,22.73,Single Journey
9373,6130,117,250,2023-02-05,195.67,Single Journey
9374,7373,30,59,2025-08-14,41.55,Daily Pass
9375,5564,87,28,2025-09-01,187.66,Return Journey
9376,6024,200,190,2025-01-26,186.35,Daily Pass
9377,6922,78,19,2024-05-29,155.9,Return Journey
9378,1413,169,185,2023-04-19,109.96,Single Journey
9379,6651,41,76,2024-10-25,117.64,Daily Pass
9380,2903,209,76,2024-08-26,122.77,Return Journey
9381,6704,134,235,2023-11-02,104.58,Daily Pass
9382,4534,154,150,2023-11-15,40.56,Daily Pass
9383,6753,218,203,2024-10-31,91.92,Daily Pass
9384,7945,144,86,2023-03-25,161.47,Return Journey
9385,8348,184,81,2023-12-07,122.1,Single Journey
9386,9605,184,177,2023-06-26,169.34,Return Journey
9387,8596,170,248,2023-05-12,39.2,Single Journey
9388,1221,232,208,2023-09-12,150.47,Daily Pass
9389,160,162,231,2023-06-20,36.59,Single Journey
9390,6591,155,166,2025-09-04,75.31,Single Journey
9391,6731,51,106,2023-03-22,37.13,Single Journey
9392,8280,18,206,2023-07-07,134.45,Daily Pass
9393,5271,123,179,2024-07-08,137.87,Single Journey
9394,5441,187,104,2025-03-02,134.01,Return Journey
9395,6220,97,244,2023-02-20,48.45,Return Journey
9396,8932,12,118,2025-08-27,41.82,Single Journey
9397,791,116,199,2025-01-04,57.34,Daily Pass
9398,2592,161,58,2024-08-25,62.91,Single Journey
9399,2398,29,4,2025-07-09,171.66,Single Journey
9400,1397,132,215,2023-02-01,59.54,Daily Pass
9401,3504,87,221,2023-05-28,21.18,Daily Pass
9402,1434,101,121,2024-08-09,139.27,Daily Pass
9403,6119,176,170,2024-04-21,94.04,Single Journey
9404,3872,39,171,2024-06-26,197.2,Return Journey
9405,7250,55,79,2023-05-18,94.95,Return Journey
9406,2201,74,238,2023-05-24,104.93,Daily Pass
9407,4999,34,122,2025-04-16,71.53,Single Journey
9408,8215,176,198,2025-07-30,40.52,Return Journey
9409,1872,94,6,2024-09-11,60.4,Single Journey
9410,1607,188,195,2023-07-16,187.64,Daily Pass
9411,9875,86,133,2023-10-28,118.05,Daily Pass
9412,2926,14,29,2023-12-21,136.37,Single Journey
9413,5856,214,222,2024-08-14,151.46,Single Journey
9414,3938,235,49,2024-11-18,140.02,Return Journey
9415,2506,168,212,2024-09-22,41.58,Daily Pass
9416,2910,6,164,2023-02-17,197.27,Daily Pass
9417,3893,246,5,2023-03-05,34.69,Return Journey
9418,3177,21,227,2024-06-07,80.78,Return Journey
9419,8482,123,15,2023-06-12,15.44,Daily Pass
9420,9029,141,65,2025-05-31,152.07,Return Journey
9421,6541,50,13,2023-04-16,99.43,Single Journey
9422,1842,83,82,2024-06-13,165.8,Single Journey
9423,9745,245,95,2025-03-02,58.27,Daily Pass
9424,3651,35,87,2025-01-31,71.1,Return Journey
9425,7328,92,196,2023-05-05,106.51,Return Journey
9426,3459,131,108,2025-02-28,163.67,Single Journey
9427,3912,28,65,2024-06-27,174.99,Daily Pass
9428,4899,141,24,2023-01-07,13.42,Return Journey
9429,5065,170,185,2024-08-14,171.1,Daily Pass
9430,2251,41,169,2025-07-07,46.81,Return Journey
9431,3214,69,103,2023-08-22,57.33,Daily Pass
9432,3521,197,203,2024-06-08,84.88,Single Journey
9433,2418,96,18,2024-07-02,138.25,Daily Pass
9434,7099,63,209,2023-04-17,43.96,Single Journey
9435,8115,121,31,2023-11-14,47.94,Return Journey
9436,9228,40,125,2024-10-01,100.23,Return Journey
9437,4863,119,211,2025-06-12,127.38,Daily Pass
9438,4510,95,214,2024-03-20,170.36,Return Journey
9439,2492,213,247,2025-05-26,35.35,Return Journey
9440,8982,31,162,2024-12-01,36.36,Return Journey
9441,8032,199,30,2023-03-10,195.3,Daily Pass
9442,2901,135,115,2023-12-01,34.78,Return Journey
9443,3833,240,157,2023-11-25,24.78,Daily Pass
9444,1722,114,141,2023-10-15,161.46,Return Journey
9445,1899,102,99,2024-01-25,47.96,Return Journey
9446,3096,142,245,2024-05-19,168.48,Daily Pass
9447,5656,239,229,2025-07-31,10.7,Daily Pass
9448,8046,41,42,2024-02-17,111.56,Return Journey
9449,3784,238,24,2023-10-13,114.96,Return Journey
9450,4627,85,188,2024-10-23,167.85,Return Journey
9451,7177,36,83,2023-03-15,187.37,Return Journey
9452,4586,139,67,2024-07-01,55.73,Single Journey
9453,95,152,95,2024-09-27,197.27,Single Journey
9454,4672,140,29,2023-08-10,126.59,Single Journey
9455,9824,172,15,2023-06-17,198.93,Daily Pass
9456,6863,78,128,2023-06-11,143.09,Return Journey
9457,9994,33,187,2024-10-01,71.83,Single Journey
9458,2054,242,60,2024-04-10,20.38,Return Journey
9459,260,98,151,2023-04-05,21.46,Single Journey
9460,5660,250,57,2023-10-15,49.91,Daily Pass
9461,2848,232,21,2025-08-07,151.24,Return Journey
9462,9240,90,151,2024-02-17,164.68,Single Journey
9463,8527,118,216,2023-07-23,120.95,Daily Pass
9464,1408,81,59,2023-03-28,158.28,Return Journey
9465,845,19,20,2024-10-01,67.84,Daily Pass
9466,630,67,160,2023-09-24,194.13,Daily Pass
9467,2105,104,161,2023-01-05,134.6,Daily Pass
9468,1326,86,141,2025-04-23,58.85,Return Journey
9469,5091,227,46,2023-06-04,49.95,Single Journey
9470,8900,109,70,2023-08-26,180.82,Single Journey
9471,4710,165,84,2024-06-17,104.95,Daily Pass
9472,3513,114,207,2024-11-17,105.54,Return Journey
9473,8645,119,241,2023-02-17,184.1,Return Journey
9474,6381,1,57,2024-02-29,84.53,Return Journey
9475,1144,5,18,2024-10-21,84.61,Return Journey
9476,5184,175,73,2024-09-04,179.95,Daily Pass
9477,6820,245,70,2025-08-06,119.12,Return Journey
9478,4807,125,100,2023-09-30,112.51,Daily Pass
9479,2167,137,194,2025-09-07,65.18,Daily Pass
9480,9427,80,68,2023-10-31,134.27,Daily Pass
9481,3749,213,175,2024-08-21,111.99,Daily Pass
9482,587,215,246,2025-02-26,56.45,Daily Pass
9483,9242,212,96,2024-01-21,33.48,Return Journey
9484,6329,176,162,2023-08-15,177.63,Single Journey
9485,9808,135,246,2024-09-17,103.32,Daily Pass
9486,1322,33,172,2024-09-06,15.53,Daily Pass
9487,5272,126,27,2024-11-11,55.87,Return Journey
9488,6472,58,5,2024-07-26,128.1,Daily Pass
9489,2476,47,57,2024-06-04,52.18,Return Journey
9490,8595,171,243,2023-01-18,156.27,Return Journey
9491,888,134,29,2023-12-27,176.29,Daily Pass
9492,7636,83,162,2024-11-10,195.07,Single Journey
9493,3400,178,134,2024-08-17,89.61,Return Journey
9494,6092,5,138,2023-07-18,98.88,Single Journey
9495,3880,11,10,2023-04-23,119.78,Daily Pass
9496,4009,247,185,2024-06-29,121.09,Daily Pass
9497,450,26,64,2023-08-05,35.65,Single Journey
9498,8050,135,236,2025-07-14,88.19,Single Journey
9499,5859,6,245,2024-02-06,177.25,Return Journey
9500,2012,30,180,2025-06-06,49.12,Single Journey
9501,6862,156,107,2024-12-17,131.7,Return Journey
9502,6005,187,102,2023-07-11,112.03,Single Journey
9503,611,123,119,2024-08-11,151.28,Daily Pass
9504,4769,41,53,2025-01-03,199.28,Single Journey
9505,7658,199,39,2024-09-25,101.91,Daily Pass
9506,5945,90,28,2025-03-16,27.95,Single Journey
9507,9349,92,145,2023-04-16,34.07,Return Journey
9508,1814,230,191,2024-09-07,153.25,Daily Pass
9509,2859,2,174,2023-11-30,20.3,Daily Pass
9510,5706,30,206,2024-05-21,152.94,Single Journey
9511,7169,60,13,2024-11-20,147.8,Daily Pass
9512,9136,224,8,2024-10-11,165.07,Single Journey
9513,6521,230,6,2024-07-26,163.88,Return Journey
9514,7056,60,31,2023-11-29,97.84,Single Journey
9515,8578,99,180,2023-12-09,52.25,Single Journey
9516,2754,140,239,2025-03-21,124.41,Daily Pass
9517,955,172,154,2023-05-30,82.41,Single Journey
9518,8402,125,239,2023-10-02,171.48,Daily Pass
9519,6022,28,86,2024-01-14,140.46,Single Journey
9520,6992,152,141,2023-01-01,73.23,Daily Pass
9521,7985,208,239,2023-08-18,140.12,Return Journey
9522,2815,150,219,2025-03-18,75.82,Return Journey
9523,4944,23,26,2024-08-28,161.58,Single Journey
9524,5342,250,189,2023-12-18,62.09,Single Journey
9525,9649,228,30,2023-09-19,77.35,Single Journey
9526,2760,125,195,2023-04-29,88.67,Return Journey
9527,3881,168,245,2025-03-27,137.58,Single Journey
9528,8207,235,211,2024-07-17,189.4,Return Journey
9529,8920,157,48,2024-02-12,104.55,Return Journey
9530,6942,76,174,2023-05-16,35.05,Single Journey
9531,3886,114,88,2023-02-07,96.14,Daily Pass
9532,296,57,69,2025-07-25,178.27,Return Journey
9533,2376,193,210,2024-10-15,151.78,Return Journey
9534,330,55,2,2025-01-28,24.58,Single Journey
9535,9514,189,190,2023-12-10,177.28,Return Journey
9536,812,242,72,2023-12-19,118.71,Daily Pass
9537,7799,119,90,2023-10-07,132.53,Daily Pass
9538,8258,9,181,2023-10-07,190.42,Return Journey
9539,6515,139,206,2024-04-28,190.46,Single Journey
9540,8430,120,84,2023-04-25,111.57,Return Journey
9541,4518,10,150,2025-06-21,60.91,Single Journey
9542,2472,34,231,2023-07-26,110.4,Return Journey
9543,13,205,68,2024-09-19,170.69,Daily Pass
9544,8734,238,183,2025-01-24,80.55,Daily Pass
9545,6049,39,79,2023-12-17,75.09,Single Journey
9546,8016,184,85,2024-08-15,12.74,Daily Pass
9547,1727,218,127,2024-10-18,15.3,Daily Pass
9548,387,202,102,2023-07-19,80.84,Daily Pass
9549,7567,208,205,2023-11-30,91.37,Single Journey
9550,1783,91,233,2023-01-21,35.84,Daily Pass
9551,4169,170,124,2023-10-28,15.1,Return Journey
9552,6537,44,12,2024-12-09,89.24,Daily Pass
9553,1178,158,247,2023-08-22,108.44,Daily Pass
9554,5757,21,22,2025-02-24,138.1,Single Journey
